,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
125,U001,0100043975,JAVA co,2020-03-25 09:25:56.000000000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,5048.4,0-15
126,U001,0200769623,WAL-MAR llc,2020-04-03 16:51:54.531250000,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,11058.061,
127,U001,0200762301,C&S WH in,2020-03-20 17:34:51.250000000,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,1412.915,
128,U001,0200769623,WAL-MAR foundation,2020-03-12 13:25:22.375000000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,10294.885999999999,
129,U001,0200729290,KROGER ,2020-03-14 12:50:43.468750000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,80845.898,
130,U001,0200769623,WAL-MAR us,2020-05-06 21:29:01.562500000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1329.23,
131,U001,0200769623,WAL-MAR us,2020-04-14 08:01:43.187500000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,26379.052,
132,U001,0200705372,FR corporation,2020-03-23 15:02:21.687500000,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,13972.734999999999,
133,U001,0200769623,WAL-MAR llc,2020-03-31 16:51:54.531250000,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8278.262999999999,
134,U001,0200742791,QUI in,2020-03-20 05:21:51.250000000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,17390.435999999998,
135,U001,0200743996,STATER  corporation,2020-04-10 04:02:20.687500000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,22556.835,
136,U001,0200769623,WAL-MAR us,2020-04-14 07:11:35.625000000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,6955.941999999999,
137,U001,0200759878,SA corporation,2020-04-18 01:54:56.781250000,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,8692.229,
138,U001,0200762301,C&S WH us,2020-03-12 01:50:47.906250000,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,3011.0989999999997,
139,U001,200769623,WAL-MAR ,2020-05-19 18:05:12.750000000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,15784.881,
140,U001,0100043936,PAPA JO foundation,2020-03-28 06:14:22.125000000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,12701.632999999998,0-15
141,U001,0200744019,TARG co,2020-04-16 14:27:34.250000000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,68443.2,
142,U001,0200794332,COST ,2020-04-12 00:01:17.750000000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,22119.426,
143,U001,0200740393,LABAT ,2020-03-24 12:59:22.875000000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,36851.793999999994,0-15
144,U001,0200769623,WAL-MAR systems,2020-03-29 05:55:54.468750000,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,14779.743999999997,
145,U001,0200762301,C&S WH co,2020-03-08 07:09:29.125000000,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,96438.02,
146,U001,0200759878,SA in,2020-04-15 01:54:56.781250000,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,9484.062,
147,U001,0200759878,SA corporation,2020-05-08 20:28:35.562500000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,25128.936,
148,U001,0200704858,WAKE llc,2020-03-30 12:59:33.152343750,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,76474.041,
149,U001,0200762301,C&S WH foundation,2020-03-26 11:01:57.250000000,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,5225.57,
150,U001,0200803720,DEC corporation,2020-05-01 19:39:32.437500000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,3310.426,
151,U001,0200078795,H T H llc,2020-05-14 01:19:04.125000000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,988.5819999999999,
152,U001,0200519201,KROGE llc,2020-04-08 21:54:10.906250000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,10834.053999999998,
153,U001,0200744019,TARG corp,2020-04-18 13:55:39.281250000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,13436.892,
154,U001,0200786288,FAMILY in,2020-04-20 05:31:10.328125000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,46361.335999999996,
155,U001,0200418007,AM systems,2020-04-17 05:10:29.882812500,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,33175.135,0-15
156,U001,0200466603,SMITH'S systems,2020-03-30 06:59:23.734375000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,99912.45599999999,
157,CA02,0140106408,WAL-M associates,2020-04-14 13:17:41.375000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,8273.55,0-15
158,U001,0200762301,C&S WH in,2020-05-30 12:51:47.718750000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,5560.191,
159,U001,0200761734,H E BUT associates,2020-03-19 11:38:26.031250000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,64229.585,
160,U001,0200769623,WAL-MAR foundation,2020-03-16 13:25:22.375000000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,16997.694,
161,U001,0200769623,WAL-MAR llc,2020-04-27 15:57:00.156250000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,7632.5199999999995,
162,U001,200769623,WAL-MAR us,2020-04-03 01:55:37.375000000,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,36061.388999999996,
163,U001,0200744019,TARG us,2020-05-04 06:56:27.031250000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,4121.047,
164,U001,0200726979,BJ'S  systems,2020-03-22 21:24:11.687500000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,9904.314,
165,U001,0200706844,WINC co,2020-04-16 18:25:23.843750000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,27233.85,0-15
166,U001,0200418007,AM us,2020-05-11 19:05:14.187500000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,707.8679999999999,
167,U001,0200799367,MCL in,2020-04-15 22:33:41.179687500,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,87223.80799999999,0-15
168,U001,0200772595,SAFEW corporation,2020-04-05 21:09:03.656250000,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,22427.538,
169,U001,0200759878,SA llc,2020-04-07 19:19:44.125000000,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,35038.373999999996,
170,U001,CCU013,KRAFT F in,2020-04-07 13:37:27.500000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,26046.748,31-45
171,U001,0200726979,BJ'S  in,2020-03-20 01:42:25.343750000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,327.404,
172,U001,0200526831,PERISH associates,2020-03-30 11:00:18.968750000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,93866.563,
173,U001,0200769623,WAL-MAR llc,2020-05-09 10:03:39.500000000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,205.058,
174,U001,0100031704,DELHAIZE corp,2020-05-17 21:18:21.531250000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,64590.183,0-15
175,U001,0200769623,WAL-MAR in,2020-03-27 23:38:50.906250000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,24516.429,
176,U001,0200020431,DEC systems,2020-03-15 01:26:19.312500000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3186.1059999999998,
177,U001,0200726979,BJ'S  ,2020-04-11 14:57:47.812500000,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,183.28799999999998,
178,U001,0200769623,WAL-MAR foundation,2020-03-25 07:56:24.093750000,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,23686.362,
179,U001,0200729942,SA ,2020-04-29 03:32:27.250000000,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,8187.571,
180,U001,0200705742,DOT systems,2020-04-27 09:27:56.500000000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,5680.527999999999,
181,U001,0200777735,NASH  co,2020-03-25 04:31:49.875000000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,106447.453,
182,U001,0200020431,DEC us,2020-03-14 23:54:30.250000000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,2182.488,
183,U001,0200769623,WAL-MAR corp,2020-04-13 22:26:30.500000000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1328.74,
184,U001,0200759878,SA systems,2020-03-28 05:42:03.125000000,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,11942.118999999999,
185,U001,0100004536,BAS ,2020-04-30 18:32:15.828125000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,2621.843,0-15
186,U001,0200769623,WAL-MAR corporation,2020-05-18 10:19:01.750000000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,6414.338,
187,CA02,0140104409,LOB in,2020-04-11 21:45:29.625000000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,238420.36,0-15
188,U001,0200744019,TARG co,2020-03-29 16:51:35.250000000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,828.415,
189,U001,0200769623,WAL-MAR systems,2020-05-02 02:07:21.687500000,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,37701.979,
190,CA02,0140104423,METRO  corp,2020-04-13 11:05:45.406250000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,45750.52,0-15
191,U001,0200707822,PUBLI foundation,2020-04-29 13:06:13.750000000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,42976.164,
192,U001,0200782669,SYGMA systems,2020-03-19 11:25:09.406250000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,16309.006,
193,U001,0200705742,DOT corporation,2020-04-07 21:37:13.062500000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,2829.3929999999996,
194,U001,0200769623,WAL-MAR corp,2020-03-30 16:22:31.968750000,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,10266.396,
195,U001,0200780383,MEIJ foundation,2020-05-18 01:08:53.859375000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,75999.091,
196,U001,0100031704,DELHAIZE trust,2020-06-22 16:41:16.859375000,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,11337.661999999998,0-15
197,U001,0200561861,CO llc,2020-04-20 08:01:57.031250000,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,16413.774999999998,
198,U001,0200761734,H E BUT systems,2020-04-02 12:53:03.437500000,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,58167.045999999995,
199,U001,0200769623,WAL-MAR co,2020-04-09 01:15:36.375000000,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,4061.169,
200,U001,0200769623,WAL-MAR us,2020-04-01 00:59:00.156250000,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,8060.9619999999995,
201,U001,0200900909,SYSCO in,2020-03-19 18:03:48.843750000,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,29852.907,
202,U001,200726979,BJ'S  corporation,2020-03-27 17:11:01.625000000,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,567.672,
203,U001,0200769623,WAL-MAR systems,2020-04-08 00:44:07.687500000,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,17152.981999999996,
204,U001,0200353024,DECA corporation,2020-05-14 07:33:04.500000000,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,622.356,
205,U001,0200762950,HAR trust,2020-04-01 21:37:08.562500000,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,121267.66399999999,
206,U001,0200561861,CO us,2020-04-24 13:42:23.281250000,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,21221.634,
207,U001,0200744019,TARG in,2020-03-26 16:40:33.296875000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12185.858999999999,
208,U001,0200418007,AM foundation,2020-03-25 23:31:52.578125000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,588.4689999999999,
209,U001,0200762301,C&S WH trust,2020-05-01 18:02:23.906250000,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,39383.386,
210,U001,0200772670,ASSOCIAT in,2020-04-13 18:58:40.476562500,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1158.822,
211,U001,0200769623,WAL-MAR trust,2020-03-31 00:04:43.093750000,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,29140.384,
212,U001,0200744019,TARG corporation,2020-04-12 11:19:00.156250000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,38256.070999999996,
213,U001,0100047382,PETER  corporation,2020-04-11 08:26:14.125000000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,12413.492,0-15
214,U001,CCU002,KRFT FDS associates,2020-04-27 11:34:07.937500000,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,7453.824,0-15
215,U001,200706844,WINC llc,2020-05-15 16:17:09.738281250,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,26718.853,0-15
216,U001,0200762301,C&S WH ,2020-04-13 14:24:50.781250000,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,2757.2999999999997,
217,U001,CCCA02,KRAFT  associates,2020-05-01 23:58:48.250000000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,20980.89,0-15
218,U001,0200769623,WAL-MAR in,2020-04-14 00:37:03.000000000,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,39253.416999999994,
219,U001,200980828,BEN E associates,2020-05-11 03:29:18.875000000,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,12439.006999999998,
220,U001,0200744019,TARG ,2020-04-17 11:50:26.625000000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,41025.13799999999,
221,U001,0200769623,WAL-MAR corp,2020-04-02 16:41:31.906250000,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,11672.318000000001,
222,U001,0200769623,WAL-MAR co,2020-05-09 01:43:13.250000000,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,22787.1,
223,CA02,0140106408,WAL-M us,2020-04-28 06:52:31.500000000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,84059.72,0-15
224,U001,200769623,WAL-MAR corp,2020-05-19 07:44:23.500000000,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,36835.238999999994,
225,U001,0200936373,SUPE corporation,2020-05-06 11:15:20.265625000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,62243.727,
226,CA02,0140104285,BUY- corp,2020-04-19 04:54:37.859375000,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,103975.5,0-15
227,U001,0200152991,JET associates,2020-05-11 07:32:21.875000000,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1174.537,
228,U001,0200769623,WAL-MAR systems,2020-05-02 02:00:52.031250000,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,29140.068999999996,
229,U001,0200762301,C&S WH co,2020-04-12 22:19:51.250000000,2020.0,1930745999.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,4782.729,
230,U001,0200148860,DOLLA llc,2020-03-19 22:06:55.750000000,2020.0,1930637644.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,11734.918999999998,
231,U001,CCU013,KRAFT F associates,2020-05-01 13:47:12.000000000,2020.0,1930681744.0,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAX2,10681.356,31-45
232,U001,0200752302,KROGER co,2020-04-12 06:53:54.593750000,2020.0,1930733766.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,84069.083,
233,U001,0200797984,PIGGLY corporation,2020-03-29 06:49:56.125000000,2020.0,1930585699.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,62816.081999999995,0-15
234,U001,0200744019,TARG co,2020-05-04 07:24:03.906250000,2020.0,1930800326.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,11812.213,
